url,threat_name
http://www.angloextrema.com.br/assets/oEt1yYckHKlnNIq/,emotet_november
http://www.muyehuayi.com/cmp/8asA99KPsyA/v6lUsWbLen/,emotet_november
https://wijsneusmedia.nl/cgi-bin/kFB/,emotet_november
http://concivilpa.com.py/wp-admin/i3CQu9dzDrMW/,emotet_november
http://case.co.il/_js/dooigYa/,emotet_november
http://fixoutlet.com/logs/OGlRuU/,emotet_november
http://blacktequila.com.br/2fb62HWWoKi5nfEq2D/XB5VOAXZkhVhSKveYUV/,emotet_november
http://www.cesasin.com.ar/administrator/viA95RR/,emotet_november
http://choltice.eu/mwc/syl3Y/,emotet_november
https://encuadernacionesartis.com/Vk2Z1Na/IZpyySkbU/,emotet_november
http://bytesendesign.nl/cgi-bin/LolX/,emotet_november
http://eznetb.synology.me/@eaDir/E36Y/,emotet_november
https://www.conceptagency.net/css/b8eaKN/,emotet_november
http://45.32.114.141/xilte/Uqm6Eysf3Hkjwh/,emotet_november
https://bencevendeghaz.hu/2zjoi/cwfKJOzA/,emotet_november
http://ruitaiwz.com/wp-admin/MXlp5IsUKwT1k0DtzT/,emotet_november
https://bosny.com/aspnet_client/R50QIOGjmvVlr/,emotet_november
http://asrani.garudaputih.com/nutabalong/bJYqoUIr99qNfoPDx/,emotet_november
http://navylin.com/autopoisonous/4fZQW/,emotet_november
http://db.rikaz.tech/lCx76IlkrBtEsqNFA7/zPYJzpOnzstNOiRHob/,emotet_november
http://gfs270n392.userstorage.mega.co.nz/ul/PCfY6R3GKGjIEQK2tzWLODSlhG-h5NbxGHdNAToANCzjKK8Z6kdCiqshxM6ctHDKpLU09-YobgYybaQkCnpwnw/4718592,Exbyte
http://gfs262n303.userstorage.mega.co.nz/ul/f_re9dP6f9G8GAJhd3p43aJnvHnw7rCHLumJV-MXDlaL2RaSQQrPH1BYStJHWy4JkPgJ13KczuiJoOl0iwjxDA/15204352,Exbyte
http://gfs206n171.userstorage.mega.co.nz/ul/9Y39ts0Mp6xtige0-wHhmMG74YgASgG1UhZYfzl_fh8TN_TQo1gSa92TNe_HTBxvOTirA0yfouEE74-Y3Cy1Tw/81264640,Exbyte
http://gfs206n108.userstorage.mega.co.nz/ul/aX72PSSxERHKJwLdWCCOmsJQRioP7N6kcAltRRTbAgwGtNzcsdYa_7HTb4ToVV_HcVPORXotYAF5WqFAsmAOKA/15204352,Exbyte
http://gfs208n174.userstorage.mega.co.nz/ul/z6nR8uTohiga4QeILJsXcAWlt05Vhu2XiDlne_Qag-rgAmZkK2aZMvYrWC5FHRebBpMoxYZEEqSStHyvU6SnWQ/6815744,Exbyte
http://gfs214n129.userstorage.mega.co.nz/ul/wVJUlrn9bMLekALaMZx_o5FeK-U1oG9q4CWqHGNslUnVY2-BgJcEUxIJX9O4fXEWkt-x80LeAr7Jz9gXTCwzDA/2752512,Exbyte
http://gfs204n140.userstorage.mega.co.nz/ul/_Amu75VCTCu6BgIdFs8ZgHPyHqBFm5Cj8bV1xkM5QFt2T0x-9C_KlHQAQ3kX4bzj8jgmyK9-dlbmx9ef6Y9JDw/1966080,Exbyte
https://datie-tw.com/img/O8G0RDZj7MYCuJyPoP/,emotet_november
http://sbm.xinmoshiwang.com/upload/VaOfWEb3pW76UO/,emotet_november
https://copunupo.ac.zm/cgi-bin/WFFcGx/,emotet_november
http://ly.yjlianyi.top/wp-admin/4cChao/,emotet_november
https://nomadeyo.com/mo/eitccothra-uem,Qbot
https://southern.edu.pe/nu/anmii-te,Qbot
https://hubvapes.com/eo/nmsoi-stnu,Qbot
https://toptechgiants.com/ar/tsi-iiqlaud,Qbot
https://swastikpackers.in/li/omlored-apvoulst,Qbot
https://lifecode.net.br/ut/ublsiopvttau-pdmetii,Qbot
https://searcher69.de/auqs/qiu-uvuopmttal,Qbot
https://minecraft.ro/ro/initdcnu-siue,Qbot
https://nomadeyo.com/D2.zip,Qbot
https://southern.edu.pe/D2.zip,Qbot
https://hubvapes.com/D2.zip,Qbot
https://toptechgiants.com/D2.zip,Qbot
https://swastikpackers.in/D2.zip,Qbot
https://lifecode.net.br/D2.zip,Qbot
https://searcher69.de/D2.zip,Qbot
https://minecraft.ro/D2.zip,Qbot
https://crawler.ga/em/index.php?ormedol-iainmm=7,Qbot
https://kiflejemberu.com/not/index.php?urnacaeesd-ste=3,Qbot
https://lakebuck.com/hc/index.php?aelmottuvp-iortnae=10,Qbot
https://learningcurve.org.uk/it/index.php?quo-mllau=5,Qbot
https://loss.adv.br/euif/index.php?cunoqastuer-fsciofii=4,Qbot
https://solarcompanybakersfield.com/eiqu/index.php?imgna-hreeridpneert=1,Qbot
https://travelougee.com/qeu/index.php?ni-ex=10,Qbot
https://beequick.in/ubl/index.php?e=i1.zip,Qbot
https://crawler.ga/em/index.php?e=i1.zip,Qbot
https://easydownloadvideo.com/slt/index.php?e=i1.zip,Qbot
https://engineerbudge.xyz/iux/index.php?e=i1.zip,Qbot
https://epabd.org/uod/index.php?e=i1.zip,Qbot
https://kiflejemberu.com/not/index.php?e=i1.zip,Qbot
https://lakebuck.com/hc/index.php?e=i1.zip,Qbot
https://learningcurve.org.uk/it/index.php?e=i1.zip,Qbot
https://loss.adv.br/euif/index.php?e=i1.zip,Qbot
https://mobilium.pl/al/index.php?e=i1.zip,Qbot
https://ngosathi.in/sti/index.php?e=i1.zip,Qbot
https://oplexxlifestyle.com/nri/index.php?e=i1.zip,Qbot
https://solarcompanybakersfield.com/eiqu/index.php?e=i1.zip,Qbot
https://summernightlifeoutreach.com/uq/index.php?e=i1.zip,Qbot
https://tanqa.org/qaus/index.php?e=i1.zip,Qbot
https://travelougee.com/qeu/index.php?e=i1.zip,Qbot
https://wedvisa.co.uk/ralu/index.php?e=i1.zip,Qbot
https://whales-capital.net/asci/index.php?e=i1.zip,Qbot
http://188.34.187.110/v5sqpe.dotm,Lockbit
http://188.34.187.110/1234.exe,Lockbit
http://62.204.41.25/3g4mn5s/index.php,Lockbit
http://62.204.41.25/3g4mn5s/Plugins/cred.dll,Lockbit
http://188.34.187.110/dd.ps1,Lockbit
http://188.34.187.110/cc.ps1,Lockbit
http://188.34.187.110/LBB.exe,Lockbit
https://designelis.com.br/wp-content/NNfbZZegI/,emotet_november
